50,56.019,us
50,267.633,us
50,46.61,us
50,46.434,us
50,58.243,us
50,61.407,us
50,68.322,us
50,47.097,us
50,46.241,us
50,58.622,us
50,44.88,us
50,45.92,us
50,45.133,us
50,45.549,us
50,45.067,us
50,44.962,us
50,44.915,us
50,44.968,us
50,45.333,us
50,45.147,us
50,44.873,us
50,44.518,us
50,45.479,us
50,77.358,us
50,45.316,us
50,44.833,us
50,45.181,us
50,45.2,us
50,45.355,us
50,44.794,us
50,45.299,us
50,44.836,us
50,45.414,us
50,44.326,us
50,44.939,us
50,45.124,us
50,45.658,us
50,48.675,us
50,45.126,us
50,44.991,us
50,45.334,us
50,45.346,us
50,45.409,us
50,45.569,us
50,45.107,us
50,45.282,us
50,45.425,us
50,44.697,us
50,45.16,us
50,44.513,us
100,179.829,us
100,200.601,us
100,185.673,us
100,186.901,us
100,197.339,us
100,274.004,us
100,176.615,us
100,178.072,us
100,183.471,us
100,178.964,us
100,178.208,us
100,186.432,us
100,185.303,us
100,231.126,us
100,188.13,us
100,178.707,us
100,265.149,us
100,189.286,us
100,180.684,us
100,178.153,us
100,181.891,us
100,188.601,us
100,178.938,us
100,178.962,us
100,177.907,us
100,183.064,us
100,178.472,us
100,196.865,us
100,262.954,us
100,205.664,us
100,178.734,us
100,178.27,us
100,180.634,us
100,185.929,us
100,178.143,us
100,178.984,us
100,177.492,us
100,178.615,us
100,194.876,us
100,176.004,us
100,175.41,us
100,176.145,us
100,177.44,us
100,176.343,us
100,176.157,us
100,177.131,us
100,176.274,us
100,182.927,us
100,179.793,us
100,193.552,us
150,331.572,us
150,311.982,us
150,304.778,us
150,301.17,us
150,306.06,us
150,312.306,us
150,308.501,us
150,307.806,us
150,317.389,us
150,334.749,us
150,313.15,us
150,327.313,us
150,308.613,us
150,353.015,us
150,301.244,us
150,419.141,us
150,308.349,us
150,362.801,us
150,308.176,us
150,318.337,us
150,352.991,us
150,316.342,us
150,288.335,us
150,310.537,us
150,306.423,us
150,301.013,us
150,330.84,us
150,322.883,us
150,306.987,us
150,289.368,us
150,287.841,us
150,322.591,us
150,287.107,us
150,288.817,us
150,320.782,us
150,288.875,us
150,289.817,us
150,346.228,us
150,310.954,us
150,318.354,us
150,408.973,us
150,319.812,us
150,322.067,us
150,336.675,us
150,316.326,us
150,331.234,us
150,318.037,us
150,337.101,us
150,304.494,us
150,326.111,us
200,564.7,us
200,583.324,us
200,548.107,us
200,566.599,us
200,562.801,us
200,623.121,us
200,557.398,us
200,594.053,us
200,648.865,us
200,554.141,us
200,605.94,us
200,597.369,us
200,644.51,us
200,630.606,us
200,563.216,us
200,548.473,us
200,580.03,us
200,616.514,us
200,609.253,us
200,591.294,us
200,552.336,us
200,576.036,us
200,608.655,us
200,563.811,us
200,559.257,us
200,583.257,us
200,603.837,us
200,543.362,us
200,588.611,us
200,562.164,us
200,547.621,us
200,587.164,us
200,558.021,us
200,613.041,us
200,576.44,us
200,587.193,us
200,569.003,us
200,608.052,us
200,559.066,us
200,706.537,us
200,640.296,us
200,568.485,us
200,698.152,us
200,557.257,us
200,627.835,us
200,545.142,us
200,567.961,us
200,593.691,us
200,559.801,us
200,550.418,us
250,1.00889,ms
250,1.08595,ms
250,1.03471,ms
250,971.072,us
250,1.14103,ms
250,1.11156,ms
250,1.13621,ms
250,1.08978,ms
250,1.08383,ms
250,1.08266,ms
250,1.02992,ms
250,1.02808,ms
250,984.344,us
250,999.871,us
250,990.855,us
250,1.20724,ms
250,1.01052,ms
250,1.10925,ms
250,1.14258,ms
250,1.07472,ms
250,1.03959,ms
250,1.04226,ms
250,1.20782,ms
250,1.00338,ms
250,992.427,us
250,970.655,us
250,972.29,us
250,1.08744,ms
250,984.885,us
250,1.21333,ms
250,1.11591,ms
250,1.13255,ms
250,1.08427,ms
250,1.16133,ms
250,1.00451,ms
250,1.04349,ms
250,985.087,us
250,985.571,us
250,1.13385,ms
250,1.0722,ms
250,1.01195,ms
250,1.00716,ms
250,977.605,us
250,1.00648,ms
250,1.14712,ms
250,1.01354,ms
250,1.03792,ms
250,1.05615,ms
250,1.15262,ms
250,1.0803,ms
300,1.39804,ms
300,1.22925,ms
300,1.2166,ms
300,1.1888,ms
300,1.19021,ms
300,1.22857,ms
300,1.19788,ms
300,1.44166,ms
300,1.28255,ms
300,1.25895,ms
300,1.41391,ms
300,1.33469,ms
300,1.36764,ms
300,1.19023,ms
300,1.20108,ms
300,1.20491,ms
300,1.17061,ms
300,1.16396,ms
300,1.17237,ms
300,1.5324,ms
300,1.18033,ms
300,1.22152,ms
300,1.36523,ms
300,1.23079,ms
300,1.31837,ms
300,1.19189,ms
300,1.2015,ms
300,1.17998,ms
300,1.27774,ms
300,1.22593,ms
300,1.1672,ms
300,1.36503,ms
300,1.16793,ms
300,1.19872,ms
300,1.25741,ms
300,1.29207,ms
300,1.41188,ms
300,1.30249,ms
300,1.20691,ms
300,1.2136,ms
300,1.1632,ms
300,1.37209,ms
300,1.29294,ms
300,1.37708,ms
300,1.20162,ms
300,1.19783,ms
300,1.43912,ms
300,1.22359,ms
300,1.41008,ms
300,1.24343,ms
350,1.64389,ms
350,1.4632,ms
350,1.4337,ms
350,1.40057,ms
350,1.65733,ms
350,1.40328,ms
350,1.44178,ms
350,1.51039,ms
350,1.52953,ms
350,1.48581,ms
350,1.46711,ms
350,1.40958,ms
350,1.42788,ms
350,1.45276,ms
350,1.68472,ms
350,1.45818,ms
350,1.42176,ms
350,1.52794,ms
350,1.56852,ms
350,1.52882,ms
350,1.6314,ms
350,1.45902,ms
350,1.50593,ms
350,1.52882,ms
350,1.64623,ms
350,1.51205,ms
350,1.54995,ms
350,1.45126,ms
350,1.58303,ms
350,1.51431,ms
350,1.48992,ms
350,1.60251,ms
350,1.47283,ms
350,1.51415,ms
350,1.67067,ms
350,1.53774,ms
350,1.61113,ms
350,1.51998,ms
350,1.57451,ms
350,1.51843,ms
350,1.55083,ms
350,1.44321,ms
350,1.62162,ms
350,1.56029,ms
350,1.64415,ms
350,1.5632,ms
350,1.5227,ms
350,1.60098,ms
350,1.44962,ms
350,1.56485,ms
400,1.91327,ms
400,1.75892,ms
400,1.75993,ms
400,1.92787,ms
400,1.65151,ms
400,1.88102,ms
400,1.81067,ms
400,1.94806,ms
400,1.8576,ms
400,1.90586,ms
400,1.69879,ms
400,1.96061,ms
400,1.81761,ms
400,1.7722,ms
400,1.9472,ms
400,1.70105,ms
400,1.69482,ms
400,1.77369,ms
400,1.8133,ms
400,1.73114,ms
400,1.69799,ms
400,1.90302,ms
400,1.69144,ms
400,1.8468,ms
400,1.82205,ms
400,1.76727,ms
400,1.68999,ms
400,1.66681,ms
400,1.84349,ms
400,1.71685,ms
400,1.69244,ms
400,1.97127,ms
400,1.88497,ms
400,1.73274,ms
400,1.72809,ms
400,1.80371,ms
400,1.77165,ms
400,1.6776,ms
400,1.85236,ms
400,1.88997,ms
400,1.71022,ms
400,1.69769,ms
400,1.86456,ms
400,2.01189,ms
400,1.84157,ms
400,1.73816,ms
400,1.7854,ms
400,1.79591,ms
400,1.81644,ms
400,1.76493,ms
450,2.04644,ms
450,2.06988,ms
450,2.09191,ms
450,1.94073,ms
450,2.15103,ms
450,1.97675,ms
450,2.16135,ms
450,1.97637,ms
450,2.04833,ms
450,2.23959,ms
450,2.04764,ms
450,2.13691,ms
450,2.05163,ms
450,2.18319,ms
450,1.97532,ms
450,1.94503,ms
450,2.19825,ms
450,2.24501,ms
450,1.95311,ms
450,2.02403,ms
450,1.90224,ms
450,2.09764,ms
450,1.90808,ms
450,2.10155,ms
450,2.24019,ms
450,2.01951,ms
450,2.20036,ms
450,1.95183,ms
450,2.04746,ms
450,2.01981,ms
450,2.26865,ms
450,2.06169,ms
450,2.0304,ms
450,1.95548,ms
450,1.98676,ms
450,1.85825,ms
450,2.037,ms
450,2.02866,ms
450,2.03735,ms
450,1.97413,ms
450,2.05169,ms
450,1.96442,ms
450,1.86058,ms
450,1.99063,ms
450,2.09986,ms
450,2.33312,ms
450,2.04232,ms
450,2.21666,ms
450,1.93693,ms
450,1.9891,ms
500,3.00969,ms
500,3.2009,ms
500,3.21901,ms
500,3.13698,ms
500,3.09123,ms
500,3.09265,ms
500,3.20319,ms
500,3.36807,ms
500,3.05783,ms
500,3.06966,ms
500,2.9078,ms
500,3.04107,ms
500,3.2274,ms
500,3.29315,ms
500,2.96418,ms
500,2.93026,ms
500,3.34602,ms
500,3.12462,ms
500,3.06337,ms
500,3.20573,ms
500,3.04289,ms
500,3.25745,ms
500,3.09525,ms
500,3.28196,ms
500,2.87757,ms
500,3.01704,ms
500,3.34555,ms
500,3.26296,ms
500,3.35415,ms
500,3.23031,ms
500,3.20983,ms
500,3.11443,ms
500,2.99106,ms
500,3.11954,ms
500,3.06676,ms
500,3.08555,ms
500,3.32219,ms
500,3.2237,ms
500,3.11825,ms
500,3.09916,ms
500,3.06199,ms
500,3.32388,ms
500,3.17291,ms
500,3.14782,ms
500,3.08814,ms
500,2.94814,ms
